id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/0,team,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label
239763,936,79,Edon,Zhegrova,,3/31/1999 12:00:00 AM,180,4,2,2,Serie A Enilive,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239763.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/239763.png?width=265,23,Right Wing,RW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,219,Kosovo,https://drop-assets.ea.com/images/4YJ3M3GAeLdL1Q8hN7ARmo/bfa48edbf3007805182f5372e3d45189/f_219.png,45,Juventus,https://drop-assets.ea.com/images/6zWQmPATtK8lpsiXbKb3mY/6b2d1dab08ef14f63271a5cd70a0db0d/l45.png,true,12,RM,Right Midfielder,midfielder,Midfielder,90,0,90,0,66,0,65,0,63,0,54,0,84,0,82,0,78,0,78,0,82,0,25,0,32,0,85,0,87,0,69,0,74,0,7,0,11,0,6,0,12,0,7,0,36,0,20,0,70,0,75,0,84,0,76,0,51,0,62,0,75,0,74,0,71,0,76,0,78,0,18,0,79,0,21,0,77,0,62,0,,,,,,,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,,,,,,
258781,939,79,Illia,Zabarnyi,,9/1/2002 12:00:00 AM,189,2,3,1,Ligue 1 McDonald's,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p258781.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/258781.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,0,Men's Football,49,Ukraine,https://drop-assets.ea.com/images/6qDmsmOUdD4va3zMohbKhb/0074f5347b6d5908bf7c36de17f1e512/f_49.png,73,Paris SG,https://drop-assets.ea.com/images/2QwnhmHh5K7bjkfZAF7ZCi/7c53874542fb5c606ff810a4b1f6b88b/l73.png,true,5,CB,Center Back,defense,Defense,76,0,64,0,88,0,73,0,80,0,76,0,56,0,67,0,72,0,55,0,36,0,80,0,81,0,64,0,60,0,33,0,40,0,14,0,11,0,10,0,11,0,13,0,77,0,79,0,76,0,34,0,80,0,64,0,40,0,78,0,35,0,79,0,37,0,76,0,50,0,79,0,84,0,80,0,57,0,28,0,,,,,,,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,
277581,940,79,Samuel,Omorodion Aghehowa,Samu,5/5/2004 12:00:00 AM,193,3,3,1,Liga Portugal,90,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277581.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/277581.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,236,FC Porto,https://drop-assets.ea.com/images/3rIoG9U8fPPfaXZiGOGtvw/37c0c0ceefe454e9c299d4cc1852671f/l236.png,false,25,ST,Striker,attack,Attack,75,0,57,0,94,0,74,0,90,0,74,0,50,0,69,0,73,0,48,0,56,0,36,0,30,0,68,0,71,0,83,0,50,0,11,0,12,0,11,0,8,0,8,0,82,0,33,0,57,0,72,0,79,0,58,0,60,0,83,0,83,0,79,0,79,0,67,0,81,0,21,0,83,0,32,0,54,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226229,941,79,Thilo,Kehrer,,9/21/1996 12:00:00 AM,186,2,5,1,Ligue 1 McDonald's,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p226229.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/226229.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,69,AS Monaco,https://drop-assets.ea.com/images/6XicH1VsjyR3WbTdpk99p3/8b11b6c53072e6c9c042eb77f3c6a8f4/l69.png,false,5,CB,Center Back,defense,Defense,62,0,62,0,82,0,71,0,79,0,78,0,63,0,66,0,73,0,64,0,54,0,80,0,80,0,66,0,64,0,37,0,39,0,9,0,9,0,14,0,10,0,12,0,76,0,79,0,68,0,40,0,69,0,66,0,41,0,77,0,53,0,79,0,44,0,74,0,65,0,81,0,75,0,81,0,60,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176580,943,79,Luis,Suárez,,1/24/1987 12:00:00 AM,182,3,4,1,MLS,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p176580.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/176580.png?width=265,18,Center Attacking Midfielder,CAM,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,0,Men's Football,60,Uruguay,https://drop-assets.ea.com/images/GRwJwZ17RfDveZX4N4L78/25beda9babb2d93a8ff7bb5487eb263b/f_60.png,112893,Inter Miami CF,https://drop-assets.ea.com/images/3luAerlx8cliy5XNziWvOA/b7785fb1a6915d5044b4f954d83e4915/l112893.png,false,25,ST,Striker,attack,Attack,52,0,66,0,75,0,53,0,81,0,87,0,71,0,79,0,86,0,71,0,80,0,41,0,35,0,76,0,75,0,82,0,79,0,27,0,25,0,31,0,33,0,37,0,82,0,35,0,70,0,80,0,53,0,74,0,81,0,75,0,84,0,83,0,82,0,73,0,83,0,35,0,54,0,38,0,80,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210930,944,79,Carles,Gil Pareja,Carles Gil,11/2/1992 12:00:00 AM,170,4,4,2,MLS,65,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p210930.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/210930.png?width=265,12,Right Midfielder,RM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,691,New England,https://drop-assets.ea.com/images/48ngeALXrPB00VU1uedurz/7841d93996c63753d1244626bbc2a3aa/l691.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,74,0,73,0,58,0,84,0,61,0,40,0,74,0,80,0,76,0,77,0,80,0,38,0,35,0,79,0,80,0,73,0,72,0,12,0,15,0,16,0,9,0,6,0,33,0,39,0,77,0,74,0,70,0,80,0,68,0,62,0,78,0,79,0,71,0,82,0,62,0,38,0,67,0,42,0,85,0,70,0,14,Center Midfielder,CM,,,,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,,,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,,,,,,
261050,945,79,Francisco,F. da Conceição,Francisco Conceição,12/14/2002 12:00:00 AM,168,4,2,2,Serie A Enilive,61,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p261050.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/261050.png?width=265,23,Right Wing,RW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,45,Juventus,https://drop-assets.ea.com/images/6zWQmPATtK8lpsiXbKb3mY/6b2d1dab08ef14f63271a5cd70a0db0d/l45.png,true,12,RM,Right Midfielder,midfielder,Midfielder,88,0,93,0,54,0,69,0,40,0,49,0,90,0,83,0,72,0,74,0,77,0,36,0,34,0,85,0,85,0,68,0,58,0,9,0,6,0,7,0,15,0,14,0,36,0,31,0,69,0,65,0,87,0,73,0,59,0,50,0,76,0,79,0,68,0,77,0,72,0,37,0,87,0,41,0,71,0,71,0,18,Center Attacking Midfielder,CAM,,,,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
213761,947,79,Abderrazak,Hamdallah,,12/17/1990 12:00:00 AM,179,3,3,1,ROSHN Saudi League,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p213761.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/213761.png?width=265,18,Center Attacking Midfielder,CAM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_2,Chip Shot,"Faster, more accurate chip shots",https://drop-assets.ea.com/images/6Gl08kt7odn1fJNX74CS2P/984feac3cd8d99902f5cb5131d5fd26a/Chip_Shot.png,playStyle,Play Style,0,Men's Football,129,Morocco,https://drop-assets.ea.com/images/47SGeQ7STCrJZQSKOVJaHA/1aa24a57a60f85051e34a5ad8205771d/f_129.png,111674,Al Shabab,https://drop-assets.ea.com/images/VTUgGrOQD2Ao8gd3KhDfS/d43f1f7d0af58701cce9229eb9771652/l111674.png,false,25,ST,Striker,attack,Attack,51,0,74,0,74,0,80,0,80,0,70,0,46,0,86,0,77,0,66,0,74,0,31,0,30,0,78,0,77,0,84,0,72,0,9,0,11,0,9,0,15,0,10,0,81,0,20,0,63,0,70,0,59,0,70,0,85,0,78,0,83,0,82,0,80,0,72,0,78,0,20,0,65,0,25,0,74,0,77,0,,,,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,,,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,,,,,,,,,,,,
225100,948,79,Joe,Gomez,,5/23/1997 12:00:00 AM,188,3,3,1,Premier League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225100.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/225100.png?width=265,3,Right Back,RB,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,9,Liverpool,https://drop-assets.ea.com/images/3mmzooNXBDCKuCy6kWcGQo/2e332a30fe2a7225a88fcb1898f48bbf/l9.png,false,5,CB,Center Back,defense,Defense,72,0,61,0,85,0,57,0,78,0,77,0,64,0,75,0,75,0,73,0,55,0,79,0,79,0,71,0,71,0,20,0,29,0,8,0,13,0,14,0,7,0,7,0,76,0,79,0,75,0,22,0,74,0,70,0,26,0,73,0,56,0,78,0,29,0,77,0,51,0,78,0,76,0,81,0,65,0,34,0,7,Left Back,LB,12,Right Midfielder,RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208448,951,79,Emil,Forsberg,,10/23/1991 12:00:00 AM,177,4,4,1,MLS,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p208448.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/208448.png?width=265,16,Left Midfielder,LM,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,0,Men's Football,46,Sweden,https://drop-assets.ea.com/images/4ts7Tmr55hzylhHNBA5xsw/073e32f2c968ae9d531bb1d013a350a0/f_46.png,689,Red Bulls,https://drop-assets.ea.com/images/5f7uIjuRx6ua3nQqfm7qZr/8e8274e586ad7e6e0df6dd7e3f085e72/l689.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,65,0,71,0,56,0,65,0,59,0,61,0,79,0,84,0,77,0,81,0,79,0,35,0,35,0,80,0,81,0,73,0,75,0,13,0,7,0,9,0,15,0,11,0,44,0,41,0,77,0,72,0,64,0,81,0,79,0,61,0,77,0,78,0,73,0,83,0,71,0,33,0,63,0,27,0,82,0,65,0,14,Center Midfielder,CM,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,
258911,952,79,Toluwalase,Arokodare,,11/23/2000 12:00:00 AM,197,2,3,1,Premier League,97,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p258911.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/258911.png?width=265,,,,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,0,Men's Football,133,Nigeria,https://drop-assets.ea.com/images/7pdYOUzcOpsSLsQJqx6jq9/ab9bec93f27d4c42a76f2617073a6cce/f_133.png,110,Wolves,https://drop-assets.ea.com/images/3DIKyPF6XcAgIrI3Wv0UBo/4b26ac5525105f84de13860ebe177633/l110.png,false,25,ST,Striker,attack,Attack,71,0,41,0,91,0,71,0,91,0,64,0,36,0,79,0,65,0,35,0,57,0,31,0,22,0,70,0,75,0,85,0,55,0,9,0,8,0,12,0,14,0,9,0,78,0,18,0,52,0,75,0,75,0,57,0,66,0,81,0,76,0,72,0,80,0,75,0,79,0,21,0,79,0,35,0,52,0,72,0,,,,,,,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,
226710,953,79,Gianluca,Scamacca,,1/1/1999 12:00:00 AM,196,3,3,1,Serie A Enilive,85,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p226710.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/226710.png?width=265,,,,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,115845,Bergamo Calcio,https://drop-assets.ea.com/images/19gWEcyonp2fvk02MNHZOA/83b82283fc62f7010b529a53a0724eee/l115845.png,false,25,ST,Striker,attack,Attack,61,0,61,0,86,0,51,0,83,0,58,0,54,0,80,0,79,0,44,0,69,0,36,0,40,0,74,0,74,0,83,0,68,0,12,0,10,0,11,0,7,0,12,0,83,0,26,0,70,0,78,0,65,0,67,0,68,0,70,0,80,0,76,0,81,0,75,0,83,0,20,0,69,0,28,0,71,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178509,954,79,Olivier,Giroud,,9/30/1986 12:00:00 AM,193,3,3,2,Ligue 1 McDonald's,91,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p178509.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/178509.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,65,LOSC Lille,https://drop-assets.ea.com/images/tfbRaZiFuJ9jTer1qcf0Z/95171efd06d2494735c0e8a7c5aa9df2/l65.png,false,25,ST,Striker,attack,Attack,45,0,55,0,84,0,61,0,88,0,76,0,53,0,80,0,84,0,64,0,73,0,41,0,37,0,73,0,71,0,80,0,65,0,12,0,15,0,11,0,6,0,5,0,86,0,42,0,64,0,73,0,48,0,71,0,88,0,79,0,86,0,84,0,80,0,75,0,83,0,20,0,51,0,37,0,78,0,85,0,,,,,,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,
197655,955,79,Sebastián,Coates,,10/7/1990 12:00:00 AM,196,2,3,1,Libertadores,94,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p197655.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/197655.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,0,Men's Football,60,Uruguay,https://drop-assets.ea.com/images/GRwJwZ17RfDveZX4N4L78/25beda9babb2d93a8ff7bb5487eb263b/f_60.png,,,,,5,CB,Center Back,defense,Defense,61,0,37,0,80,0,75,0,91,0,80,0,31,0,65,0,77,0,20,0,39,0,81,0,81,0,61,0,64,0,55,0,19,0,16,0,13,0,15,0,16,0,13,0,79,0,79,0,71,0,30,0,60,0,54,0,69,0,84,0,49,0,70,0,49,0,70,0,50,0,80,0,59,0,82,0,60,0,48,0,,,,,,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,
