id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,team
225116,365,82,Alex,Meret,,3/22/1997 12:00:00 AM,192,1,3,2,Serie A Enilive,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225116.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/225116.png?width=250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,48,SSC Napoli,https://drop-assets.ea.com/images/2FIV26KpnSXl3Nv8Ar6jk3/d8461aa150da3d433fccc34bc80c978f/l48.png,false,0,GK,Goalkeeper,defense,Defense,41,0,46,0,66,0,29,0,65,0,22,0,48,0,25,0,67,0,15,0,20,0,44,0,10,0,85,0,16,0,17,0,21,0,81,0,79,0,74,0,84,0,85,0,19,0,22,0,25,0,17,0,81,0,74,0,21,0,84,0,20,0,78,0,79,0,30,0,56,0,14,0,48,0,22,0,40,0,20,0,,,,,,,,,,
216267,367,82,Andrew,Robertson,,3/11/1994 12:00:00 AM,178,3,2,2,Premier League,64,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p216267.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/216267.png?width=265,,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,icontrait1_67108864,Relentless+,"Max half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/3hFTQQe2XXOx9eQjAFTAPF/48efd1569027da6e1c5e65259211febb/Relentless_.png,playStylePlus,Play Style Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,42,Scotland,https://drop-assets.ea.com/images/3LfmKqyBykOGZyfdSpENTr/ec3733dfa9526c8f6da96bf0f8c7448e/f_42.png,9,Liverpool,https://drop-assets.ea.com/images/3mmzooNXBDCKuCy6kWcGQo/2e332a30fe2a7225a88fcb1898f48bbf/l9.png,false,7,LB,Left Back,defense,Defense,75,0,75,0,76,0,81,0,67,0,85,0,74,0,79,0,81,0,86,0,82,0,79,0,78,0,77,0,76,0,55,0,71,0,11,0,8,0,10,0,7,0,14,0,70,0,80,0,75,0,65,0,74,0,80,0,55,0,75,0,76,0,81,0,61,0,80,0,76,0,81,0,74,0,80,0,79,0,32,0,16,Left Midfielder,LM,,,,,,,
220793,368,82,Davinson,Sánchez,,6/12/1996 12:00:00 AM,187,3,2,1,Trendyol Süper Lig,81,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p220793.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/220793.png?width=265,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,56,Colombia,https://drop-assets.ea.com/images/JphMzcFrWU7Uo2jq6GSep/d909b5b6000d5bf7515600d2c6db6375/f_56.png,325,Galatasaray,https://drop-assets.ea.com/images/6P5sN0m3ZRE23vjlT8gh5q/f7f9acf3a7be5ea12f889d93dbdfd48f/l325.png,false,5,CB,Center Back,defense,Defense,80,0,72,0,92,0,84,0,90,0,85,0,64,0,75,0,69,0,36,0,31,0,82,0,83,0,73,0,72,0,59,0,27,0,9,0,7,0,10,0,6,0,15,0,78,0,82,0,76,0,44,0,82,0,63,0,44,0,88,0,68,0,78,0,58,0,76,0,66,0,82,0,84,0,81,0,73,0,69,0,,,,,,,,,,
222737,369,82,Malcom Filipe,Silva de Oliveira,Malcom,2/26/1997 12:00:00 AM,172,4,3,2,ROSHN Saudi League,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p222737.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/222737.png?width=265,,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,605,Al Hilal,https://drop-assets.ea.com/images/S6sbDN9mfGaVn2VJDekYR/c6f580c98a0d614b0b308a89a241c6ab/l605.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,92,0,90,0,84,0,88,0,73,0,53,0,92,0,84,0,77,0,78,0,82,0,43,0,51,0,84,0,84,0,77,0,78,0,8,0,14,0,15,0,7,0,9,0,67,0,26,0,75,0,78,0,89,0,79,0,70,0,73,0,81,0,79,0,78,0,80,0,80,0,27,0,87,0,45,0,80,0,75,0,12,Right Midfielder,RM,16,Left Midfielder,LM,14,Center Midfielder,CM,
209981,371,82,Yassine,Bounou,,4/5/1991 12:00:00 AM,195,1,2,2,ROSHN Saudi League,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p209981.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/209981.png?width=250,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_4,Cross Claimer,"Unique punching animations, powerful punches, faster crosses coverage",https://drop-assets.ea.com/images/4Uvgm6UNiSz3say1zZqKDC/51837f53072d5e01063699f6d2b7401a/Cross_Claimer.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,129,Morocco,https://drop-assets.ea.com/images/47SGeQ7STCrJZQSKOVJaHA/1aa24a57a60f85051e34a5ad8205771d/f_129.png,605,Al Hilal,https://drop-assets.ea.com/images/S6sbDN9mfGaVn2VJDekYR/c6f580c98a0d614b0b308a89a241c6ab/l605.png,false,0,GK,Goalkeeper,defense,Defense,38,0,47,0,65,0,43,0,69,0,25,0,29,0,12,0,57,0,15,0,12,0,38,0,20,0,85,0,20,0,14,0,19,0,81,0,82,0,76,0,82,0,85,0,14,0,12,0,44,0,19,0,81,0,76,0,24,0,82,0,10,0,76,0,82,0,39,0,57,0,15,0,37,0,18,0,62,0,13,0,,,,,,,,,,
229348,372,82,Antonee,Robinson,,8/8/1997 12:00:00 AM,183,3,3,2,Premier League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229348.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/229348.png?width=265,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,0,Men's Football,95,United States,https://drop-assets.ea.com/images/7ZVadlJQIutRH5P85wr76/c2456a2d76146d19f98c2c3071136dcf/f_95.png,144,Fulham,https://drop-assets.ea.com/images/1YL8ULAZyOPtffpFGZcGe8/84ec5701079276f33aa349d253fa0321/l144.png,false,7,LB,Left Back,defense,Defense,87,0,73,0,81,0,90,0,73,0,83,0,71,0,77,0,73,0,81,0,80,0,78,0,78,0,77,0,79,0,44,0,39,0,12,0,9,0,15,0,14,0,9,0,64,0,83,0,74,0,43,0,88,0,75,0,45,0,80,0,76,0,80,0,46,0,76,0,46,0,76,0,89,0,81,0,78,0,45,0,16,Left Midfielder,LM,,,,,,,
255565,373,82,Kaoru,Mitoma,,5/20/1997 12:00:00 AM,178,4,4,1,Premier League,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p255565.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/255565.png?width=265,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,163,Japan,https://drop-assets.ea.com/images/1aoxCwnRS4A6LGlyhrUllt/b5b0cd61a299b9996821c16cc324cc3b/f_163.png,1808,Brighton,https://drop-assets.ea.com/images/1mFLMjuFkxQjbRaTLKZ8Gm/277b9eb6d29d37064d1d82063b06f681/l1808.png,false,16,LM,Left Midfielder,midfielder,Midfielder,88,0,89,0,72,0,75,0,60,0,58,0,79,0,88,0,84,0,77,0,76,0,57,0,58,0,86,0,87,0,79,0,62,0,10,0,13,0,10,0,14,0,9,0,52,0,57,0,65,0,68,0,87,0,76,0,63,0,64,0,78,0,77,0,73,0,80,0,69,0,54,0,87,0,59,0,81,0,69,0,27,Left Wing,LW,,,,,,,
229188,376,82,Vangelis,Pavlidis,,11/21/1998 12:00:00 AM,186,3,4,1,Liga Portugal,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229188.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/229188.png?width=265,,trait1_2,Chip Shot,"Faster, more accurate chip shots",https://drop-assets.ea.com/images/6Gl08kt7odn1fJNX74CS2P/984feac3cd8d99902f5cb5131d5fd26a/Chip_Shot.png,playStyle,Play Style,trait1_32,Acrobatic,"Perform volleys with increased accuracy, acrobatic volley animations",https://drop-assets.ea.com/images/2sRRBHcIe0zrDwYaRI2xG3/d02b8c8855de853470897009e030eb5d/Acrobatic.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,22,Greece,https://drop-assets.ea.com/images/6zI3f01SVKRJFIel1ad4BC/f85935df3b415f4a3f7320e8f78e398f/f_22.png,234,SL Benfica,https://drop-assets.ea.com/images/2DamHkQ1ZP1CYVjFPp6ofg/3e07292021842fdadb7aaaa84e7473aa/l234.png,false,25,ST,Striker,attack,Attack,81,0,76,0,84,0,87,0,82,0,77,0,71,0,82,0,77,0,62,0,76,0,47,0,44,0,80,0,81,0,84,0,54,0,13,0,11,0,10,0,13,0,14,0,80,0,42,0,72,0,78,0,79,0,71,0,81,0,82,0,83,0,83,0,82,0,75,0,83,0,37,0,77,0,46,0,76,0,76,0,18,Center Attacking Midfielder,CAM,,,,,,,
209499,378,82,Fábio,Henrique Tavares,Fabinho,10/23/1993 12:00:00 AM,188,3,2,1,ROSHN Saudi League,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p209499.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/209499.png?width=265,,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,607,Al Ittihad,https://drop-assets.ea.com/images/21L35ZnVrrvEeFouMeqs8Q/b631b443b4d37e1712ed79f2487d850c/l607.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,45,0,59,0,73,0,83,0,78,0,82,0,59,0,82,0,86,0,76,0,71,0,81,0,80,0,77,0,78,0,63,0,53,0,13,0,12,0,6,0,8,0,8,0,73,0,82,0,82,0,70,0,53,0,78,0,85,0,80,0,70,0,77,0,69,0,85,0,81,0,80,0,59,0,83,0,74,0,47,0,14,Center Midfielder,CM,,,,,,,
233556,379,82,Riccardo,Orsolini,,1/24/1997 12:00:00 AM,183,4,4,2,Serie A Enilive,83,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p233556.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/233556.png?width=265,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,189,Bologna,https://drop-assets.ea.com/images/46WRpnCKdCAJlQHuRwlxXF/a7ac6606d8a808d382d4dd5c484eb60e/l189.png,false,12,RM,Right Midfielder,midfielder,Midfielder,81,0,83,0,78,0,74,0,71,0,45,0,71,0,83,0,76,0,85,0,82,0,49,0,54,0,83,0,85,0,80,0,75,0,11,0,11,0,14,0,6,0,12,0,61,0,40,0,73,0,84,0,79,0,79,0,74,0,67,0,81,0,78,0,81,0,78,0,83,0,38,0,78,0,48,0,78,0,81,0,23,Right Wing,RW,,,,,,,
264453,380,82,Micky,van de Ven,,4/19/2001 12:00:00 AM,193,3,3,2,Premier League,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264453.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/264453.png?width=265,,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,18,Spurs,https://drop-assets.ea.com/images/7kUcyCh5xGrzQlcjP2Q9NH/11aba507486f44765ee5938b1b5b097e/l18.png,false,5,CB,Center Back,defense,Defense,84,0,59,0,92,0,69,0,85,0,78,0,49,0,75,0,81,0,58,0,37,0,82,0,82,0,72,0,73,0,43,0,34,0,7,0,13,0,13,0,11,0,7,0,76,0,82,0,74,0,57,0,90,0,64,0,39,0,80,0,48,0,82,0,49,0,76,0,59,0,85,0,95,0,83,0,55,0,47,0,,,,,,,,,,
222492,383,82,Leroy,Sané,,1/11/1996 12:00:00 AM,183,4,2,2,Trendyol Süper Lig,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p222492.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/222492.png?width=265,,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,325,Galatasaray,https://drop-assets.ea.com/images/6P5sN0m3ZRE23vjlT8gh5q/f7f9acf3a7be5ea12f889d93dbdfd48f/l325.png,false,12,RM,Right Midfielder,midfielder,Midfielder,89,0,87,0,72,0,74,0,66,0,65,0,82,0,84,0,79,0,77,0,83,0,37,0,36,0,85,0,86,0,80,0,80,0,8,0,12,0,9,0,9,0,14,0,64,0,34,0,70,0,79,0,87,0,78,0,65,0,68,0,81,0,80,0,81,0,80,0,90,0,35,0,86,0,32,0,81,0,82,0,16,Left Midfielder,LM,23,Right Wing,RW,,,,
227678,384,82,Ezri,Konsa,,10/23/1997 12:00:00 AM,183,2,3,1,Premier League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p227678.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/227678.png?width=265,,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,2,Aston Villa,https://drop-assets.ea.com/images/57c0ppYsEA88xL0gxqce8K/99605df97c6a96ea3b6e8a424c217af0/l2.png,false,5,CB,Center Back,defense,Defense,72,0,67,0,86,0,79,0,78,0,76,0,68,0,78,0,81,0,65,0,64,0,84,0,85,0,75,0,73,0,55,0,38,0,14,0,8,0,11,0,13,0,9,0,80,0,83,0,72,0,32,0,75,0,71,0,38,0,78,0,50,0,84,0,53,0,78,0,69,0,80,0,78,0,85,0,75,0,69,0,3,Right Back,RB,12,Right Midfielder,RM,,,,
