id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,team
224251,1069,78,Robin,Zentner,,10/28/1994 12:00:00 AM,194,1,3,1,Bundesliga,96,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224251.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/224251.png?width=250,,,,,,,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,169,1. FSV Mainz 05,https://drop-assets.ea.com/images/4QO9B5tBI7mcWhzDDO3b6N/f70a1fd45fb4a6dd80ceea61a3e91c4d/l169.png,false,0,GK,Goalkeeper,defense,Defense,60,0,30,0,80,0,29,0,83,0,42,0,45,0,16,0,46,0,17,0,14,0,62,0,17,0,83,0,11,0,14,0,16,0,81,0,74,0,59,0,72,0,83,0,18,0,18,0,26,0,13,0,81,0,59,0,25,0,72,0,10,0,77,0,74,0,29,0,44,0,13,0,64,0,17,0,22,0,15,0,,,,,,,,
255971,1070,78,Santiago,Hezze,,10/22/2001 12:00:00 AM,182,3,3,1,Hellas Liga,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p255971.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/255971.png?width=265,14,Center Midfielder,CM,,,,,,,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,280,Olympiacos FC,https://drop-assets.ea.com/images/2hyiQlv23Ipa7IOEtN7qAv/39a4514bd5a02d0d6db09d8eb2564c8f/l280.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,68,0,73,0,81,0,88,0,78,0,76,0,70,0,75,0,72,0,62,0,55,0,76,0,72,0,73,0,71,0,64,0,40,0,8,0,13,0,14,0,14,0,7,0,74,0,79,0,76,0,61,0,70,0,70,0,46,0,80,0,72,0,73,0,62,0,78,0,67,0,75,0,71,0,80,0,72,0,38,0,,,,,,,,
205211,1072,78,Milan,Borjan,,10/23/1987 12:00:00 AM,196,1,2,1,ROSHN Saudi League,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p205211.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/205211.png?width=250,,,,,,,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_4,Cross Claimer,"Unique punching animations, powerful punches, faster crosses coverage",https://drop-assets.ea.com/images/4Uvgm6UNiSz3say1zZqKDC/51837f53072d5e01063699f6d2b7401a/Cross_Claimer.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,70,Canada,https://drop-assets.ea.com/images/6NVjftdldQXhdzrkDQccXB/0bbb62e54641cc2fc4c5e9f347319859/f_70.png,113037,Al Riyadh,https://drop-assets.ea.com/images/1L9oQXove9EYtLUufOd5s2/6136b6d3c0a27fd6e686305be57baae7/l113037.png,false,0,GK,Goalkeeper,defense,Defense,49,0,42,0,77,0,42,0,81,0,44,0,48,0,23,0,60,0,15,0,16,0,46,0,21,0,76,0,28,0,15,0,16,0,72,0,78,0,76,0,82,0,76,0,24,0,24,0,48,0,12,0,72,0,76,0,34,0,82,0,14,0,74,0,78,0,38,0,57,0,21,0,42,0,23,0,57,0,19,0,,,,,,,,
244622,1073,78,Javier,Puado Díaz,Puado,5/25/1998 12:00:00 AM,177,4,3,1,LALIGA EA SPORTS,69,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p244622.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/244622.png?width=265,16,Left Midfielder,LM,18,Center Attacking Midfielder,CAM,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,452,RCD Espanyol,https://drop-assets.ea.com/images/5NYvCpO1y0HynMKlJEcgRy/87d88f05181ecc55ecb3c86a6ce505d0/l452.png,false,25,ST,Striker,attack,Attack,79,0,81,0,84,0,82,0,73,0,66,0,75,0,79,0,77,0,68,0,65,0,49,0,45,0,78,0,78,0,79,0,50,0,8,0,9,0,11,0,8,0,13,0,73,0,47,0,68,0,72,0,80,0,72,0,80,0,74,0,82,0,77,0,77,0,76,0,76,0,44,0,81,0,48,0,77,0,74,0,,,,,,,,
262925,1074,78,Adem,Zorgane,,1/6/2000 12:00:00 AM,184,3,4,1,1A Pro League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p262925.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/262925.png?width=265,14,Center Midfielder,CM,,,,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,0,Men's Football,97,Algeria,https://drop-assets.ea.com/images/7DBnvM9EEo73oK7xEvbWvJ/47a0a190f5a0092fef1bc40e7e74b8f9/f_97.png,2014,R. Union St.-G.,https://drop-assets.ea.com/images/6qEBd0g4qIBH3X6KtaTayV/e7405958edc583e79f63c0e71e560c77/l2014.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,59,0,67,0,75,0,90,0,83,0,76,0,63,0,78,0,77,0,76,0,71,0,71,0,69,0,75,0,75,0,67,0,63,0,14,0,11,0,7,0,9,0,12,0,62,0,74,0,79,0,71,0,54,0,77,0,66,0,83,0,65,0,76,0,70,0,79,0,79,0,71,0,49,0,73,0,79,0,58,0,,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,
210324,1075,78,Jonas,Hofmann,,7/14/1992 12:00:00 AM,176,3,4,1,Bundesliga,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p210324.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/210324.png?width=265,25,Striker,ST,14,Center Midfielder,CM,,,,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,32,Leverkusen,https://drop-assets.ea.com/images/mGqQw1um1ucUAshcK0Eop/9c7fe656f526c98b217ff2a052377b5c/l32.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,69,0,77,0,63,0,73,0,66,0,70,0,79,0,81,0,79,0,75,0,77,0,64,0,70,0,79,0,78,0,77,0,75,0,6,0,6,0,10,0,10,0,10,0,48,0,75,0,76,0,75,0,64,0,78,0,71,0,68,0,81,0,81,0,76,0,79,0,74,0,57,0,60,0,57,0,80,0,85,0,,,,,,,,
230020,1076,78,Pierre,Lees-Melou,,5/25/1993 12:00:00 AM,186,3,4,1,Ligue 1 McDonald's,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p230020.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/230020.png?width=265,14,Center Midfielder,CM,,,,,,,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,111817,Paris FC,https://drop-assets.ea.com/images/3q4gMefpvBrGdVOPMxk1dD/d310abcaf71d2a45ee4362b169469a93/l111817.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,61,0,71,0,69,0,80,0,71,0,71,0,65,0,80,0,77,0,76,0,78,0,73,0,76,0,77,0,77,0,70,0,68,0,14,0,6,0,12,0,9,0,10,0,58,0,79,0,78,0,78,0,57,0,77,0,65,0,73,0,75,0,78,0,72,0,79,0,77,0,65,0,54,0,74,0,77,0,58,0,,,,,,,,
240225,1077,78,Matvey,Safonov,,2/25/1999 12:00:00 AM,192,1,2,1,Ligue 1 McDonald's,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p240225.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/240225.png?width=250,,,,,,,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,40,Russia,https://drop-assets.ea.com/images/1iYEXly8k4I5lLGTeWXwqw/911c8ed4956cb7df9b8f05b166ec51b1/f_40.png,73,Paris SG,https://drop-assets.ea.com/images/2QwnhmHh5K7bjkfZAF7ZCi/7c53874542fb5c606ff810a4b1f6b88b/l73.png,true,0,GK,Goalkeeper,defense,Defense,46,0,55,0,65,0,34,0,65,0,38,0,34,0,26,0,59,0,13,0,15,0,44,0,20,0,80,0,15,0,8,0,11,0,79,0,74,0,75,0,77,0,80,0,13,0,15,0,26,0,7,0,79,0,75,0,12,0,77,0,8,0,70,0,74,0,39,0,56,0,12,0,42,0,14,0,58,0,7,0,,,,,,,,
254262,1078,78,Zeno,Debast,,10/24/2003 12:00:00 AM,191,3,4,1,Liga Portugal,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p254262.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/254262.png?width=265,5,Center Back,CB,14,Center Midfielder,CM,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,237,Sporting CP,https://drop-assets.ea.com/images/2bL9oGApMvbYE1o0Byl8KB/c914cde8141f11124f026cb198a0eb00/l237.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,66,0,61,0,80,0,81,0,73,0,77,0,53,0,78,0,73,0,77,0,77,0,77,0,76,0,74,0,76,0,51,0,71,0,6,0,6,0,15,0,6,0,5,0,76,0,76,0,81,0,65,0,70,0,76,0,42,0,76,0,53,0,77,0,56,0,77,0,68,0,76,0,73,0,79,0,71,0,37,0,,,,,,,,
263617,1079,78,Beñat,Prados Díaz,Beñat Prados,2/8/2001 12:00:00 AM,180,2,3,1,LALIGA EA SPORTS,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p263617.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/263617.png?width=265,14,Center Midfielder,CM,5,Center Back,CB,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,448,Athletic Club,https://drop-assets.ea.com/images/5lGGXYvaOCdAYlo8xWPzQb/7092243785809519c68b482ad21b2c41/l448.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,70,0,78,0,76,0,83,0,73,0,80,0,82,0,77,0,77,0,65,0,60,0,76,0,77,0,75,0,72,0,59,0,49,0,15,0,8,0,13,0,9,0,8,0,70,0,76,0,75,0,62,0,68,0,72,0,47,0,77,0,66,0,78,0,61,0,77,0,70,0,72,0,66,0,78,0,76,0,52,0,,,,,,,,
265526,1080,78,Guillaume,Restes,,3/11/2005 12:00:00 AM,188,1,3,2,Ligue 1 McDonald's,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p265526.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/265526.png?width=250,,,,,,,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,1809,Toulouse FC,https://drop-assets.ea.com/images/5EcfjMCX8afaXxC2kefK7V/41323bd3f20c2b1932bf3e939ddde465/l1809.png,false,0,GK,Goalkeeper,defense,Defense,38,0,38,0,62,0,39,0,65,0,22,0,42,0,17,0,55,0,17,0,13,0,40,0,11,0,80,0,8,0,9,0,13,0,78,0,74,0,80,0,77,0,80,0,12,0,13,0,48,0,7,0,78,0,80,0,15,0,77,0,9,0,72,0,74,0,51,0,60,0,14,0,44,0,16,0,62,0,7,0,,,,,,,,
200110,1082,78,Marco,Bizot,,3/10/1991 12:00:00 AM,193,1,2,1,Premier League,88,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p200110.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/200110.png?width=265,,,,,,,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_32,Deflector,"Unique deflection animations, powerful parries to safer areas",https://drop-assets.ea.com/images/6nb9RYWNVuvUaLZDskFao7/0ad930b0874e7c9454b31de942c0d3f1/Deflector.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,2,Aston Villa,https://drop-assets.ea.com/images/57c0ppYsEA88xL0gxqce8K/99605df97c6a96ea3b6e8a424c217af0/l2.png,false,0,GK,Goalkeeper,defense,Defense,45,0,50,0,65,0,31,0,63,0,39,0,40,0,32,0,47,0,20,0,20,0,46,0,11,0,78,0,12,0,15,0,15,0,78,0,75,0,72,0,79,0,78,0,16,0,17,0,33,0,14,0,78,0,72,0,36,0,79,0,13,0,76,0,75,0,28,0,54,0,14,0,47,0,12,0,56,0,13,0,,,,,,,,
234678,1083,78,Joakim,Mæhle,,5/20/1997 12:00:00 AM,185,3,3,1,Bundesliga,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234678.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/234678.png?width=265,3,Right Back,RB,16,Left Midfielder,LM,,,,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,13,Denmark,https://drop-assets.ea.com/images/6ueYG8kGNCY97fHWQ6LIZ7/9ad4b50beeb1d0d2a5d2bb5a8891336f/f_13.png,175,VfL Wolfsburg,https://drop-assets.ea.com/images/4mw5u30yjPmzh9OVqKB0YV/ad59c24a84c9afb0a877046fadeb9c9e/l175.png,false,7,LB,Left Back,defense,Defense,77,0,70,0,79,0,83,0,74,0,73,0,65,0,79,0,73,0,75,0,63,0,74,0,75,0,75,0,74,0,50,0,40,0,12,0,8,0,12,0,10,0,8,0,64,0,75,0,69,0,62,0,75,0,71,0,33,0,76,0,76,0,79,0,57,0,77,0,65,0,74,0,73,0,74,0,66,0,63,0,,,,,,,,
243702,1084,78,Djed,Spence,,8/9/2000 12:00:00 AM,184,3,3,1,Premier League,71,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243702.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/243702.png?width=265,7,Left Back,LB,12,Right Midfielder,RM,,,,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,18,Spurs,https://drop-assets.ea.com/images/7kUcyCh5xGrzQlcjP2Q9NH/11aba507486f44765ee5938b1b5b097e/l18.png,false,3,RB,Right Back,defense,Defense,87,0,78,0,83,0,76,0,72,0,65,0,67,0,78,0,78,0,76,0,65,0,74,0,75,0,79,0,82,0,38,0,28,0,13,0,8,0,7,0,11,0,6,0,69,0,72,0,65,0,45,0,88,0,71,0,37,0,72,0,75,0,75,0,44,0,77,0,54,0,73,0,88,0,75,0,72,0,27,0,,,,,,,,
205812,1089,78,Pietro,Terracciano,,3/8/1990 12:00:00 AM,193,1,2,1,Serie A Enilive,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p205812.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/205812.png?width=250,,,,,,,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_8,Rush Out,"Unique reflex saves, better close shot reads, faster rush",https://drop-assets.ea.com/images/4wwnzFkg1zLTAc4QSsXiWO/5fa897cf739a93bddf3556e2323f9b8b/1v1_Close_Down.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,131681,Milano FC,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,false,0,GK,Goalkeeper,defense,Defense,40,0,48,0,62,0,33,0,60,0,21,0,45,0,22,0,65,0,13,0,12,0,41,0,20,0,82,0,15,0,11,0,12,0,79,0,75,0,72,0,78,0,82,0,15,0,16,0,21,0,11,0,79,0,72,0,22,0,78,0,12,0,70,0,75,0,27,0,54,0,19,0,42,0,11,0,45,0,16,0,,,,,,,,
