id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,team,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label
239380,660,80,Noa,Lang,,6/17/1999 12:00:00 AM,179,5,3,1,Serie A Enilive,69,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239380.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/239380.png?width=265,16,Left Midfielder,LM,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,48,SSC Napoli,https://drop-assets.ea.com/images/2FIV26KpnSXl3Nv8Ar6jk3/d8461aa150da3d433fccc34bc80c978f/l48.png,false,27,LW,Left Wing,attack,Attack,84,0,87,0,68,0,78,0,60,0,74,0,83,0,84,0,83,0,69,0,75,0,50,0,47,0,84,0,84,0,80,0,57,0,13,0,7,0,13,0,12,0,12,0,49,0,57,0,68,0,76,0,80,0,73,0,73,0,68,0,75,0,82,0,77,0,77,0,74,0,43,0,76,0,51,0,77,0,80,0,,,,,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,
260592,661,80,Benjamin,Šeško,,5/31/2003 12:00:00 AM,195,4,4,1,Premier League,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260592.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/260592.png?width=265,,,,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_32,Acrobatic,"Perform volleys with increased accuracy, acrobatic volley animations",https://drop-assets.ea.com/images/2sRRBHcIe0zrDwYaRI2xG3/d02b8c8855de853470897009e030eb5d/Acrobatic.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,44,Slovenia,https://drop-assets.ea.com/images/7g3QsAB4Ce0F2e92zozHCn/f34a8e91070d8151b1ce1330ca59b062/f_44.png,11,Man Utd,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,false,25,ST,Striker,attack,Attack,79,0,75,0,93,0,84,0,83,0,62,0,69,0,81,0,77,0,56,0,63,0,46,0,45,0,78,0,79,0,81,0,56,0,10,0,8,0,5,0,14,0,6,0,82,0,39,0,59,0,75,0,83,0,65,0,70,0,80,0,81,0,73,0,80,0,74,0,85,0,35,0,87,0,42,0,63,0,75,0,,,,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,
269626,663,80,Đorđe,Petrović,,10/8/1999 12:00:00 AM,194,1,2,1,Premier League,89,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269626.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/269626.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,51,Serbia,https://drop-assets.ea.com/images/2GKu0zRZkrHdnQe5yZ5cSP/3ef9ea7c2fdd64aba769e1308bf133f0/f_51.png,1943,AFC Bournemouth,https://drop-assets.ea.com/images/5Z6J6MhqjuJVwE7SVnfr5E/6075ff3239d67bdf8258a067ed93ccdb/l1943.png,false,0,GK,Goalkeeper,defense,Defense,40,0,45,0,67,0,37,0,73,0,27,0,34,0,45,0,62,0,11,0,12,0,41,0,20,0,82,0,20,0,11,0,12,0,80,0,78,0,73,0,78,0,82,0,13,0,15,0,50,0,11,0,80,0,73,0,13,0,78,0,11,0,79,0,78,0,47,0,55,0,17,0,43,0,15,0,50,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,
238616,666,80,Pedro,Lomba Neto,Pedro Neto,3/9/2000 12:00:00 AM,174,4,4,2,Premier League,62,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238616.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/238616.png?width=265,16,Left Midfielder,LM,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,5,Chelsea,https://drop-assets.ea.com/images/6T0vfhzb3y9R6YVtmVwYcD/b99723a87536e30979c7cbdb8bba9310/l5.png,false,12,RM,Right Midfielder,midfielder,Midfielder,92,0,88,0,74,0,73,0,65,0,68,0,88,0,81,0,76,0,78,0,77,0,40,0,40,0,82,0,82,0,75,0,72,0,6,0,13,0,7,0,12,0,6,0,50,0,40,0,63,0,75,0,91,0,74,0,65,0,68,0,77,0,75,0,76,0,76,0,80,0,25,0,90,0,40,0,76,0,73,0,,25,Striker,ST,,,,,,,23,Right Wing,RW,,,,,,,,,,,,,
241236,667,80,Antoine,Semenyo,,1/7/2000 12:00:00 AM,185,3,5,1,Premier League,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241236.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/241236.png?width=265,16,Left Midfielder,LM,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,0,Men's Football,117,Ghana,https://drop-assets.ea.com/images/64fYElRtof03DcI6oxno1D/1a2b0686d9693e59b832c3d06a737109/f_117.png,1943,AFC Bournemouth,https://drop-assets.ea.com/images/5Z6J6MhqjuJVwE7SVnfr5E/6075ff3239d67bdf8258a067ed93ccdb/l1943.png,false,12,RM,Right Midfielder,midfielder,Midfielder,78,0,79,0,81,0,84,0,79,0,71,0,74,0,81,0,79,0,74,0,74,0,40,0,34,0,81,0,82,0,83,0,61,0,10,0,11,0,14,0,15,0,7,0,64,0,34,0,69,0,69,0,80,0,73,0,69,0,79,0,81,0,79,0,78,0,74,0,81,0,31,0,82,0,44,0,76,0,69,0,,23,Right Wing,RW,,,,,,,,,,,,,,,,,,,,,,
190674,670,80,Benjamin,André,,8/3/1990 12:00:00 AM,180,3,3,1,Ligue 1 McDonald's,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p190674.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/190674.png?width=265,14,Center Midfielder,CM,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,65,LOSC Lille,https://drop-assets.ea.com/images/tfbRaZiFuJ9jTer1qcf0Z/95171efd06d2494735c0e8a7c5aa9df2/l65.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,54,0,68,0,80,0,90,0,79,0,85,0,72,0,79,0,79,0,70,0,68,0,79,0,78,0,76,0,75,0,61,0,53,0,8,0,14,0,15,0,7,0,10,0,80,0,80,0,77,0,65,0,55,0,73,0,66,0,83,0,70,0,79,0,64,0,78,0,69,0,76,0,55,0,81,0,72,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,
225953,671,80,Steven,Bergwijn,,10/8/1997 12:00:00 AM,171,4,1,1,ROSHN Saudi League,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225953.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/225953.png?width=265,27,Left Wing,LW,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,607,Al Ittihad,https://drop-assets.ea.com/images/21L35ZnVrrvEeFouMeqs8Q/b631b443b4d37e1712ed79f2487d850c/l607.png,false,16,LM,Left Midfielder,midfielder,Midfielder,82,0,76,0,74,0,65,0,79,0,57,0,90,0,83,0,77,0,76,0,81,0,41,0,47,0,84,0,86,0,76,0,65,0,11,0,14,0,12,0,14,0,13,0,60,0,33,0,66,0,77,0,80,0,76,0,74,0,71,0,79,0,82,0,78,0,81,0,83,0,32,0,79,0,36,0,78,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,
230666,672,80,Gabriel,Fernando de Jesus,Gabriel Jesus,4/3/1997 12:00:00 AM,175,4,3,1,Premier League,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p230666.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/230666.png?width=265,18,Center Attacking Midfielder,CAM,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,1,Arsenal,https://drop-assets.ea.com/images/2ng99bvkwKaA228PJje39i/09d2df89a78377d3f8d3f78469cbadc9/l1.png,false,25,ST,Striker,attack,Attack,85,0,88,0,85,0,66,0,67,0,82,0,89,0,84,0,78,0,73,0,75,0,39,0,45,0,86,0,87,0,79,0,54,0,13,0,8,0,6,0,6,0,15,0,76,0,32,0,66,0,75,0,81,0,74,0,75,0,71,0,81,0,80,0,79,0,79,0,82,0,28,0,78,0,30,0,78,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,
234742,673,80,Harvey,Barnes,,12/9/1997 12:00:00 AM,185,3,4,1,Premier League,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234742.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/234742.png?width=265,16,Left Midfielder,LM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,13,Newcastle Utd,https://drop-assets.ea.com/images/69fXoaX4p9zFwKaZYoNtNX/14d86649a9b5a3f7e876cc3d46357b5d/l13.png,false,27,LW,Left Wing,attack,Attack,80,0,78,0,70,0,74,0,71,0,53,0,77,0,82,0,77,0,75,0,79,0,43,0,44,0,81,0,82,0,80,0,69,0,6,0,5,0,11,0,8,0,10,0,46,0,43,0,68,0,83,0,83,0,75,0,65,0,68,0,81,0,79,0,80,0,76,0,82,0,40,0,85,0,43,0,80,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,
229880,677,80,Aaron,Wan-Bissaka,,11/26/1997 12:00:00 AM,183,3,2,1,Premier League,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229880.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/229880.png?width=265,12,Right Midfielder,RM,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,0,Men's Football,110,Congo DR,https://drop-assets.ea.com/images/3lHYj8vXmZJ1fiQcwOOP10/805d2b639e27aac47f556048edbc2048/f_110.png,19,West Ham,https://drop-assets.ea.com/images/60X4vXPDgGISHaqyOdUGkg/c7def9840658d49d646e4895e9e04e94/l19.png,false,3,RB,Right Back,defense,Defense,79,0,77,0,75,0,75,0,71,0,73,0,70,0,74,0,78,0,72,0,74,0,78,0,78,0,77,0,79,0,46,0,45,0,9,0,8,0,6,0,8,0,8,0,57,0,81,0,58,0,44,0,80,0,69,0,44,0,73,0,72,0,79,0,51,0,75,0,70,0,89,0,80,0,80,0,68,0,43,0,,,,,icontrait1_262144,Slide Tackle+,"Greatly improved slide tackle coverage, stops ball at feet",https://drop-assets.ea.com/images/oMoLHfawtU6s08cupTpup/4c19ef50d267273c4495deb32a06c9eb/Slide_Tackle_.png,playStylePlus,Play Style Plus,,,,,,,,,,,,,,,,
255654,678,80,Pierre,Kalulu,,6/5/2000 12:00:00 AM,182,2,3,1,Serie A Enilive,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p255654.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/255654.png?width=265,,,,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,45,Juventus,https://drop-assets.ea.com/images/6zWQmPATtK8lpsiXbKb3mY/6b2d1dab08ef14f63271a5cd70a0db0d/l45.png,true,5,CB,Center Back,defense,Defense,76,0,73,0,83,0,76,0,73,0,80,0,69,0,74,0,80,0,70,0,65,0,81,0,82,0,70,0,64,0,43,0,44,0,12,0,5,0,13,0,9,0,11,0,75,0,82,0,65,0,59,0,80,0,68,0,49,0,76,0,60,0,80,0,53,0,77,0,66,0,79,0,83,0,83,0,59,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,
237712,679,80,Valentin,Castellanos,,10/3/1998 12:00:00 AM,178,3,3,1,Serie A Enilive,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p237712.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/237712.png?width=265,,,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,115841,Latium,https://drop-assets.ea.com/images/APtVhL3q3cFDG9pkum0Q4/cbfe542e327cc69c0890b8b5a189fad7/l115841.png,false,25,ST,Striker,attack,Attack,78,0,77,0,85,0,85,0,65,0,84,0,74,0,83,0,81,0,58,0,65,0,45,0,43,0,81,0,82,0,84,0,65,0,15,0,6,0,10,0,12,0,8,0,83,0,39,0,66,0,74,0,75,0,71,0,73,0,75,0,83,0,79,0,80,0,79,0,79,0,39,0,73,0,40,0,79,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,
226110,682,80,Nicolas,Pépé,,5/29/1995 12:00:00 AM,183,4,2,2,LALIGA EA SPORTS,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p226110.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/226110.png?width=265,25,Striker,ST,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,108,Côte d'Ivoire,https://drop-assets.ea.com/images/6WOgIUFG0fMJWcKjih5i3K/8d09758d91059b879a2e5521f8d7e616/f_108.png,483,Villarreal CF,https://drop-assets.ea.com/images/xvk9pCQTX74mWG8EjcgYU/f631ffd2c7ac06bd43f2547fc44463c4/l483.png,false,12,RM,Right Midfielder,midfielder,Midfielder,87,0,91,0,79,0,69,0,74,0,43,0,75,0,82,0,75,0,75,0,81,0,36,0,36,0,82,0,83,0,76,0,79,0,11,0,14,0,11,0,6,0,8,0,57,0,33,0,69,0,74,0,88,0,76,0,85,0,67,0,76,0,78,0,77,0,79,0,82,0,30,0,88,0,34,0,74,0,70,0,,23,Right Wing,RW,,,,,,,,,,,,,,,,,,,,,,
246242,683,80,Boulaye,Dia,,11/16/1996 12:00:00 AM,180,3,4,1,Serie A Enilive,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246242.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/246242.png?width=265,18,Center Attacking Midfielder,CAM,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,136,Senegal,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,115841,Latium,https://drop-assets.ea.com/images/APtVhL3q3cFDG9pkum0Q4/cbfe542e327cc69c0890b8b5a189fad7/l115841.png,false,25,ST,Striker,attack,Attack,81,0,76,0,87,0,74,0,74,0,65,0,70,0,79,0,78,0,55,0,56,0,43,0,39,0,78,0,79,0,83,0,49,0,11,0,10,0,15,0,14,0,10,0,76,0,38,0,64,0,74,0,84,0,67,0,81,0,73,0,81,0,78,0,81,0,75,0,84,0,36,0,87,0,42,0,72,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,
