id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,team
239482,520,81,Wenderson,Nascimento Galeno,Galeno,10/22/1997 12:00:00 AM,179,4,3,1,ROSHN Saudi League,62,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p239482.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/239482.png?width=265,27,Left Wing,LW,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,112387,Al Ahli,https://drop-assets.ea.com/images/3lVk0osL7o6YMhHuK4YYD6/5e106847b59ce2a4f0bfb55988d812c3/l112387.png,false,16,LM,Left Midfielder,midfielder,Midfielder,92,0,89,0,69,0,84,0,66,0,56,0,73,0,80,0,83,0,71,0,78,0,45,0,44,0,83,0,84,0,78,0,70,0,13,0,6,0,13,0,11,0,15,0,41,0,51,0,64,0,74,0,93,0,71,0,59,0,69,0,81,0,82,0,75,0,75,0,75,0,38,0,94,0,46,0,70,0,65,0,,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,
243952,521,81,Andriy,Lunin,,2/11/1999 12:00:00 AM,191,1,3,1,LALIGA EA SPORTS,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243952.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/243952.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,49,Ukraine,https://drop-assets.ea.com/images/6qDmsmOUdD4va3zMohbKhb/0074f5347b6d5908bf7c36de17f1e512/f_49.png,243,Real Madrid,https://drop-assets.ea.com/images/Pk8nYrWuRt895RlhJx8jI/445d98b711f413a3a1e70c41b19b0f95/l243.png,true,0,GK,Goalkeeper,defense,Defense,39,0,36,0,62,0,32,0,61,0,22,0,25,0,15,0,56,0,15,0,14,0,37,0,22,0,82,0,11,0,8,0,15,0,80,0,78,0,79,0,80,0,82,0,12,0,19,0,26,0,7,0,80,0,79,0,19,0,80,0,11,0,80,0,78,0,25,0,59,0,11,0,35,0,13,0,60,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255475,522,81,Antony,Matheus dos Santos,Antony,2/24/2000 12:00:00 AM,172,5,1,2,LALIGA EA SPORTS,63,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p255475.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/255475.png?width=265,12,Right Midfielder,RM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_8388608,Trickster,Performs unique flick Skill Moves,https://drop-assets.ea.com/images/47Ygd5ri33RgjIYGiTAJpj/f0723e6f2f89a98fb6e8200c3659c6a9/Trickster.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,449,Real Betis,https://drop-assets.ea.com/images/4rODtg2WvYGHhUGfPXxilW/e047163865b561a0ced87f9f593498c1/l449.png,false,23,RW,Right Wing,attack,Attack,85,0,90,0,68,0,75,0,61,0,86,0,91,0,83,0,78,0,80,0,84,0,43,0,40,0,83,0,82,0,77,0,70,0,9,0,10,0,14,0,8,0,13,0,45,0,50,0,71,0,78,0,84,0,78,0,66,0,70,0,79,0,78,0,78,0,80,0,83,0,28,0,83,0,45,0,79,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184392,523,81,Matteo,Darmian,,12/2/1989 12:00:00 AM,182,3,4,1,Serie A Enilive,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p184392.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/184392.png?width=250,5,Center Back,CB,,,,,,,,,,,,,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,131682,Lombardia FC,https://drop-assets.ea.com/images/1thPMvXN97JgFvt6ASWr4c/d2ca0a691a98c344305bc0975ab70314/l131682.png,false,3,RB,Right Back,defense,Defense,68,0,79,0,77,0,75,0,64,0,84,0,75,0,79,0,79,0,74,0,75,0,81,0,83,0,76,0,72,0,60,0,40,0,6,0,7,0,7,0,12,0,7,0,76,0,79,0,74,0,60,0,71,0,74,0,49,0,71,0,78,0,83,0,62,0,81,0,69,0,79,0,74,0,84,0,70,0,65,0,,,,,,,,12,Right Midfielder,RM,,,,,,,,,,,,,,,,,,,,,,
216409,524,81,Matteo,Politano,,8/3/1993 12:00:00 AM,171,4,4,2,Serie A Enilive,65,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p216409.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/216409.png?width=265,12,Right Midfielder,RM,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,48,SSC Napoli,https://drop-assets.ea.com/images/2FIV26KpnSXl3Nv8Ar6jk3/d8461aa150da3d433fccc34bc80c978f/l48.png,false,23,RW,Right Wing,attack,Attack,81,0,90,0,53,0,78,0,39,0,66,0,88,0,83,0,80,0,80,0,79,0,59,0,66,0,83,0,82,0,78,0,77,0,11,0,12,0,6,0,8,0,11,0,40,0,66,0,76,0,80,0,80,0,80,0,70,0,55,0,79,0,82,0,78,0,82,0,78,0,50,0,79,0,58,0,80,0,75,0,,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,,,,,,,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,
230670,525,81,Lucas,Estella Perri,Lucas Perri,12/10/1997 12:00:00 AM,197,1,2,1,Premier League,98,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p230670.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/230670.png?width=250,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,8,Leeds United,https://drop-assets.ea.com/images/4GwGagnihmCNc321tRi8qB/07ddd8a7768922d58f01c2b6f2964a18/l8.png,false,0,GK,Goalkeeper,defense,Defense,32,0,37,0,69,0,38,0,83,0,35,0,27,0,14,0,44,0,19,0,22,0,35,0,10,0,82,0,18,0,11,0,20,0,80,0,79,0,79,0,80,0,82,0,13,0,25,0,48,0,13,0,80,0,79,0,19,0,80,0,12,0,77,0,79,0,45,0,59,0,14,0,39,0,18,0,65,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202024,527,81,Remo,Freuler,,4/15/1992 12:00:00 AM,180,4,3,1,Serie A Enilive,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p202024.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/202024.png?width=265,14,Center Midfielder,CM,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,0,Men's Football,47,Switzerland,https://drop-assets.ea.com/images/4CseD8PxDZqObA1huFIws0/f30914625e329de69ffdd60f3c334a88/f_47.png,189,Bologna,https://drop-assets.ea.com/images/46WRpnCKdCAJlQHuRwlxXF/a7ac6606d8a808d382d4dd5c484eb60e/l189.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,63,0,67,0,62,0,91,0,67,0,71,0,65,0,83,0,83,0,65,0,61,0,77,0,80,0,77,0,76,0,70,0,70,0,12,0,8,0,9,0,14,0,13,0,48,0,79,0,78,0,74,0,58,0,76,0,61,0,74,0,78,0,82,0,72,0,83,0,75,0,75,0,53,0,84,0,78,0,68,0,,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,
213516,528,81,Ricardo Jorge,da Luz Horta,Ricardo Horta,9/15/1994 12:00:00 AM,173,3,4,1,Liga Portugal,63,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p213516.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/213516.png?width=265,16,Left Midfielder,LM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,1896,SC Braga,https://drop-assets.ea.com/images/4qjtfL57Y3CxvssFaOwnJT/08cfda01d445741b93fd0f8163a4b267/l1896.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,78,0,83,0,70,0,83,0,62,0,69,0,85,0,81,0,83,0,78,0,81,0,43,0,32,0,82,0,81,0,80,0,80,0,7,0,9,0,10,0,8,0,13,0,55,0,55,0,76,0,84,0,78,0,81,0,77,0,69,0,80,0,82,0,81,0,82,0,82,0,35,0,78,0,44,0,84,0,82,0,,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,12,Right Midfielder,RM,14,Center Midfielder,CM,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,,,,,,,
208093,530,81,Gerard,Moreno Balagueró,Gerard Moreno,4/7/1992 12:00:00 AM,180,3,4,2,LALIGA EA SPORTS,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p208093.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/208093.png?width=265,23,Right Wing,RW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,483,Villarreal CF,https://drop-assets.ea.com/images/xvk9pCQTX74mWG8EjcgYU/f631ffd2c7ac06bd43f2547fc44463c4/l483.png,false,25,ST,Striker,attack,Attack,77,0,76,0,85,0,76,0,72,0,61,0,72,0,81,0,78,0,77,0,77,0,46,0,44,0,80,0,81,0,83,0,62,0,15,0,12,0,7,0,12,0,10,0,78,0,42,0,75,0,81,0,77,0,77,0,85,0,71,0,82,0,80,0,82,0,79,0,82,0,41,0,77,0,41,0,77,0,79,0,,,,,,,,18,Center Attacking Midfielder,CAM,,,,,,,,,,,,,,,,,,,,,,
210385,531,81,Rui Tiago,Dantas da Silva,Rui Silva,2/7/1994 12:00:00 AM,191,1,3,2,Liga Portugal,91,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p210385.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/210385.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,trait2_32,Deflector,"Unique deflection animations, powerful parries to safer areas",https://drop-assets.ea.com/images/6nb9RYWNVuvUaLZDskFao7/0ad930b0874e7c9454b31de942c0d3f1/Deflector.png,playStyle,Play Style,,,,,,,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,237,Sporting CP,https://drop-assets.ea.com/images/2bL9oGApMvbYE1o0Byl8KB/c914cde8141f11124f026cb198a0eb00/l237.png,false,0,GK,Goalkeeper,defense,Defense,31,0,34,0,67,0,27,0,76,0,19,0,24,0,24,0,49,0,13,0,19,0,31,0,25,0,84,0,18,0,20,0,20,0,82,0,78,0,77,0,81,0,84,0,14,0,27,0,30,0,14,0,82,0,77,0,30,0,81,0,20,0,73,0,78,0,29,0,58,0,19,0,30,0,10,0,55,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222509,532,81,Daniel,Ceballos Fernández,Dani Ceballos,8/7/1996 12:00:00 AM,179,4,3,1,LALIGA EA SPORTS,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p222509.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/222509.png?width=265,10,Center Defensive Midfielder,CDM,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,243,Real Madrid,https://drop-assets.ea.com/images/Pk8nYrWuRt895RlhJx8jI/445d98b711f413a3a1e70c41b19b0f95/l243.png,true,14,CM,Center Midfielder,midfielder,Midfielder,65,0,77,0,57,0,76,0,61,0,75,0,78,0,84,0,81,0,74,0,77,0,72,0,75,0,82,0,83,0,69,0,67,0,12,0,15,0,16,0,7,0,13,0,41,0,78,0,81,0,76,0,61,0,80,0,55,0,67,0,78,0,78,0,71,0,84,0,76,0,70,0,57,0,76,0,81,0,62,0,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,
247263,535,81,Edmond,Tapsoba,,2/2/1999 12:00:00 AM,192,2,4,1,Bundesliga,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p247263.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/247263.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_512,Pinged Pass,Faster ground passes without affecting receiver's trapping,https://drop-assets.ea.com/images/1mXBWIBgJSpYoIa1C4r5FX/7220e78a4049530f4e9fa642b1656fa4/Pinged_Pass.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,0,Men's Football,101,Burkina Faso,https://drop-assets.ea.com/images/2Jtk8YxuTUGG31cPVY8Wok/ab673b55d605f29f0408257588ee4ec4/f_101.png,32,Leverkusen,https://drop-assets.ea.com/images/mGqQw1um1ucUAshcK0Eop/9c7fe656f526c98b217ff2a052377b5c/l32.png,false,5,CB,Center Back,defense,Defense,73,0,66,0,84,0,74,0,83,0,77,0,64,0,74,0,78,0,39,0,54,0,82,0,82,0,70,0,66,0,56,0,32,0,5,0,10,0,13,0,7,0,15,0,84,0,85,0,82,0,33,0,75,0,68,0,77,0,80,0,34,0,81,0,56,0,83,0,86,0,79,0,76,0,81,0,74,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251852,536,81,Karim,Adeyemi,,1/18/2002 12:00:00 AM,180,4,4,2,Bundesliga,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p251852.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/251852.png?width=265,27,Left Wing,LW,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,icontrait1_33554432,Quick Step+,Significantly faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/44zHnq7IqO4ItY3NPzXNEC/d7fc408baa76e8ba053cd69e0a1a51c4/Quick_Step_.png,playStylePlus,Play Style Plus,,,,,,,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,22,Borussia Dortmund,https://drop-assets.ea.com/images/TmqxUZk2FrbFXOK1kdE89/3dce225926ac7cfd9f283ecd731fa710/l22.png,false,12,RM,Right Midfielder,midfielder,Midfielder,96,0,86,0,92,0,77,0,67,0,59,0,81,0,79,0,76,0,71,0,67,0,36,0,25,0,82,0,84,0,77,0,62,0,12,0,12,0,7,0,12,0,7,0,71,0,31,0,69,0,73,0,96,0,72,0,70,0,69,0,79,0,81,0,76,0,74,0,79,0,49,0,96,0,34,0,73,0,71,0,,,,,,,,18,Center Attacking Midfielder,CAM,23,Right Wing,RW,,,,,,,,,,,,,,,,,,,
257470,537,81,Anthony,Elanga,,4/27/2002 12:00:00 AM,178,3,5,1,Premier League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p257470.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/257470.png?width=265,12,Right Midfielder,RM,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,0,Men's Football,46,Sweden,https://drop-assets.ea.com/images/4ts7Tmr55hzylhHNBA5xsw/073e32f2c968ae9d531bb1d013a350a0/f_46.png,13,Newcastle Utd,https://drop-assets.ea.com/images/69fXoaX4p9zFwKaZYoNtNX/14d86649a9b5a3f7e876cc3d46357b5d/l13.png,false,23,RW,Right Wing,attack,Attack,93,0,85,0,84,0,75,0,72,0,55,0,79,0,81,0,79,0,80,0,79,0,39,0,38,0,82,0,83,0,77,0,66,0,13,0,5,0,13,0,8,0,10,0,67,0,31,0,66,0,67,0,92,0,76,0,56,0,70,0,80,0,79,0,72,0,76,0,72,0,33,0,91,0,38,0,79,0,64,0,,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,
