id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,team
259716,1337,77,Daniel,Svensson,,2/12/2002 12:00:00 AM,178,2,4,2,Bundesliga,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259716.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/259716.png?width=265,14,Center Midfielder,CM,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,0,Men's Football,46,Sweden,https://drop-assets.ea.com/images/4ts7Tmr55hzylhHNBA5xsw/073e32f2c968ae9d531bb1d013a350a0/f_46.png,22,Borussia Dortmund,https://drop-assets.ea.com/images/TmqxUZk2FrbFXOK1kdE89/3dce225926ac7cfd9f283ecd731fa710/l22.png,false,7,LB,Left Back,defense,Defense,78,0,79,0,73,0,89,0,68,0,69,0,80,0,77,0,76,0,72,0,71,0,73,0,76,0,76,0,74,0,51,0,57,0,15,0,12,0,12,0,9,0,9,0,57,0,69,0,76,0,63,0,77,0,75,0,44,0,74,0,71,0,75,0,56,0,78,0,62,0,78,0,76,0,75,0,75,0,50,0,,16,Left Midfielder,LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262880,1338,77,Raphael,Onyedika,,4/19/2001 12:00:00 AM,184,2,3,1,1A Pro League,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p262880.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/262880.png?width=265,14,Center Midfielder,CM,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,0,Men's Football,133,Nigeria,https://drop-assets.ea.com/images/7pdYOUzcOpsSLsQJqx6jq9/ab9bec93f27d4c42a76f2617073a6cce/f_133.png,231,Club Brugge,https://drop-assets.ea.com/images/7nHwlhyC2uPcLbb3LoBS82/08409177bc75126cfd7a9005fe3faa00/l231.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,74,0,69,0,79,0,88,0,80,0,80,0,77,0,75,0,74,0,51,0,59,0,74,0,78,0,72,0,70,0,59,0,44,0,9,0,5,0,12,0,13,0,11,0,63,0,75,0,72,0,69,0,73,0,66,0,48,0,82,0,54,0,72,0,64,0,77,0,80,0,70,0,73,0,75,0,66,0,51,0,,5,Center Back,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224041,1341,77,Marvin,Schwäbe,,4/25/1995 12:00:00 AM,190,1,3,1,Bundesliga,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224041.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/224041.png?width=250,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,31,1. FC Köln,https://drop-assets.ea.com/images/1YRZmYboKO3TLN8LdJdFjk/6015406736cb01c604c6e911040ed238/l31.png,false,0,GK,Goalkeeper,defense,Defense,49,0,45,0,68,0,36,0,70,0,28,0,46,0,41,0,61,0,21,0,20,0,47,0,21,0,82,0,20,0,15,0,9,0,77,0,74,0,75,0,75,0,82,0,15,0,17,0,49,0,17,0,77,0,75,0,28,0,75,0,12,0,71,0,74,0,53,0,56,0,17,0,43,0,16,0,63,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220414,1342,77,Diego,Rico Salguero,Diego Rico,2/23/1993 12:00:00 AM,183,2,2,2,LALIGA EA SPORTS,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p220414.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/220414.png?width=265,16,Left Midfielder,LM,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,1860,Getafe CF,https://drop-assets.ea.com/images/44YMNWepTyO6Bq40e9JFvy/a282461a849f13c104c8163cd2253e2a/l1860.png,false,7,LB,Left Back,defense,Defense,69,0,62,0,78,0,73,0,79,0,74,0,74,0,75,0,72,0,79,0,75,0,76,0,75,0,73,0,74,0,43,0,76,0,10,0,9,0,15,0,11,0,10,0,68,0,79,0,72,0,68,0,70,0,77,0,47,0,76,0,71,0,74,0,57,0,77,0,76,0,74,0,71,0,77,0,77,0,56,0,,,,,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222357,1343,77,Breel,Embolo,,2/14/1997 12:00:00 AM,187,3,4,1,Ligue 1 McDonald's,88,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p222357.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/222357.png?width=265,,,,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,0,Men's Football,47,Switzerland,https://drop-assets.ea.com/images/4CseD8PxDZqObA1huFIws0/f30914625e329de69ffdd60f3c334a88/f_47.png,74,Stade Rennais FC,https://drop-assets.ea.com/images/7CHlTnryGZyOatI2WOFXiP/def56f5b08c456e671d09d3a47cc327b/l74.png,false,25,ST,Striker,attack,Attack,73,0,67,0,89,0,68,0,85,0,79,0,66,0,77,0,75,0,63,0,68,0,51,0,40,0,75,0,76,0,75,0,58,0,13,0,6,0,7,0,7,0,12,0,76,0,44,0,70,0,70,0,78,0,70,0,66,0,80,0,80,0,75,0,75,0,75,0,83,0,38,0,82,0,63,0,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228708,1344,77,Lucas,Martínez Quarta,,5/10/1996 12:00:00 AM,183,2,3,1,LPF,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p228708.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/228708.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,1876,River Plate,https://drop-assets.ea.com/images/3a9cbBltvLpgMO1eByYVRq/bc311aba63f687dc0480c592dfeca1b4/l1876.png,false,5,CB,Center Back,defense,Defense,65,0,71,0,88,0,73,0,88,0,85,0,66,0,69,0,77,0,65,0,57,0,76,0,75,0,70,0,70,0,57,0,49,0,10,0,15,0,12,0,10,0,15,0,79,0,73,0,75,0,57,0,69,0,70,0,66,0,84,0,65,0,73,0,60,0,72,0,67,0,75,0,72,0,78,0,74,0,51,0,,,,,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229528,1345,77,Mykola,Matviienko,,5/2/1996 12:00:00 AM,182,2,3,2,Ukrayina Liha,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229528.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/229528.png?width=265,7,Left Back,LB,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,,,,,,,0,Men's Football,49,Ukraine,https://drop-assets.ea.com/images/6qDmsmOUdD4va3zMohbKhb/0074f5347b6d5908bf7c36de17f1e512/f_49.png,101059,Shakhtar Donetsk,https://drop-assets.ea.com/images/2boV5vckSWy81CHbJ0bNdO/bc02139a7497860e5af88f7a13c32523/l101059.png,false,5,CB,Center Back,defense,Defense,76,0,71,0,87,0,76,0,76,0,75,0,69,0,69,0,72,0,68,0,58,0,78,0,77,0,69,0,68,0,53,0,55,0,10,0,10,0,5,0,9,0,11,0,76,0,76,0,79,0,57,0,77,0,71,0,49,0,76,0,63,0,75,0,58,0,80,0,73,0,77,0,78,0,80,0,60,0,46,0,,3,Right Back,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241390,1346,77,Eljif,Elmas,,9/24/1999 12:00:00 AM,184,4,4,1,Serie A Enilive,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241390.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/241390.png?width=265,27,Left Wing,LW,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,19,North Macedonia,https://drop-assets.ea.com/images/2Ac7BzDaU9DZAWZahld4GJ/3d5af30f500b494ac26ce8fdfa6c1a31/f_19.png,48,SSC Napoli,https://drop-assets.ea.com/images/2FIV26KpnSXl3Nv8Ar6jk3/d8461aa150da3d433fccc34bc80c978f/l48.png,false,16,LM,Left Midfielder,midfielder,Midfielder,77,0,83,0,72,0,75,0,64,0,68,0,68,0,81,0,70,0,68,0,64,0,65,0,62,0,80,0,81,0,70,0,54,0,8,0,5,0,14,0,6,0,15,0,58,0,69,0,74,0,72,0,72,0,73,0,58,0,68,0,75,0,76,0,71,0,78,0,78,0,62,0,68,0,67,0,77,0,58,0,,14,Center Midfielder,CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242380,1347,77,Stephen,Antunes Eustáquio,Stephen Eustáquio,12/21/1996 12:00:00 AM,178,2,3,1,Liga Portugal,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p242380.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/242380.png?width=265,14,Center Midfielder,CM,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,0,Men's Football,70,Canada,https://drop-assets.ea.com/images/6NVjftdldQXhdzrkDQccXB/0bbb62e54641cc2fc4c5e9f347319859/f_70.png,236,FC Porto,https://drop-assets.ea.com/images/3rIoG9U8fPPfaXZiGOGtvw/37c0c0ceefe454e9c299d4cc1852671f/l236.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,67,0,72,0,76,0,79,0,70,0,78,0,73,0,77,0,76,0,72,0,74,0,73,0,74,0,73,0,71,0,64,0,66,0,6,0,5,0,13,0,7,0,11,0,56,0,75,0,77,0,69,0,66,0,76,0,65,0,74,0,68,0,75,0,67,0,78,0,72,0,72,0,65,0,75,0,77,0,58,0,,5,Center Back,CB,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246928,1348,77,Iván,Martín Núñez,Iván Martín,2/14/1999 12:00:00 AM,178,3,3,2,LALIGA EA SPORTS,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246928.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/246928.png?width=265,10,Center Defensive Midfielder,CDM,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,110062,Girona FC,https://drop-assets.ea.com/images/40lM20ITshJSKsZtWMGQ8m/3f11cea65b14635cc29654b6ba13c0b6/l110062.png,false,14,CM,Center Midfielder,midfielder,Midfielder,71,0,79,0,63,0,73,0,60,0,55,0,72,0,79,0,76,0,79,0,79,0,69,0,68,0,78,0,79,0,69,0,65,0,13,0,6,0,11,0,6,0,6,0,47,0,74,0,79,0,75,0,71,0,78,0,68,0,62,0,76,0,75,0,71,0,79,0,73,0,65,0,71,0,74,0,77,0,63,0,,18,Center Attacking Midfielder,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259075,1349,77,Yan,Bueno Couto,Yan Couto,6/3/2002 12:00:00 AM,168,4,3,1,Bundesliga,60,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p259075.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/259075.png?width=265,12,Right Midfielder,RM,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,22,Borussia Dortmund,https://drop-assets.ea.com/images/TmqxUZk2FrbFXOK1kdE89/3dce225926ac7cfd9f283ecd731fa710/l22.png,false,3,RB,Right Back,defense,Defense,85,0,85,0,57,0,77,0,51,0,66,0,90,0,86,0,65,0,81,0,77,0,69,0,71,0,83,0,83,0,61,0,43,0,9,0,6,0,13,0,8,0,11,0,49,0,73,0,74,0,58,0,78,0,77,0,55,0,61,0,75,0,75,0,61,0,82,0,65,0,74,0,72,0,69,0,75,0,45,0,,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,
260823,1350,77,Nicolò,Fagioli,,2/12/2001 12:00:00 AM,178,4,4,1,Serie A Enilive,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260823.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/260823.png?width=265,10,Center Defensive Midfielder,CDM,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,110374,Fiorentina,https://drop-assets.ea.com/images/j2Zuc19dll43zq88V7CgZ/d2e748909a451985aed5a26b122a4d8f/l110374.png,false,14,CM,Center Midfielder,midfielder,Midfielder,73,0,76,0,68,0,68,0,59,0,66,0,77,0,82,0,72,0,69,0,79,0,70,0,69,0,79,0,79,0,56,0,68,0,7,0,10,0,8,0,10,0,13,0,58,0,70,0,82,0,72,0,74,0,78,0,68,0,63,0,62,0,74,0,65,0,82,0,76,0,70,0,75,0,74,0,78,0,68,0,,5,Center Back,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264001,1351,77,Oğuz,Aydın,,10/27/2000 12:00:00 AM,183,3,4,1,Trendyol Süper Lig,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p264001.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/264001.png?width=265,23,Right Wing,RW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,48,Turkey,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,326,Fenerbahçe,https://drop-assets.ea.com/images/3sfoNHvqDPqhM1PsEE1sNM/b9dcc82d0e2fba3efc8e8d0ed4c216a6/l326.png,false,27,LW,Left Wing,attack,Attack,86,0,84,0,71,0,80,0,61,0,66,0,75,0,77,0,66,0,72,0,70,0,56,0,60,0,78,0,80,0,73,0,51,0,10,0,10,0,5,0,6,0,8,0,51,0,50,0,70,0,70,0,85,0,71,0,68,0,67,0,75,0,72,0,72,0,74,0,76,0,55,0,85,0,59,0,72,0,63,0,,12,Right Midfielder,RM,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,16,Left Midfielder,LM,
200059,1353,77,Colin,Coosemans,,8/3/1992 12:00:00 AM,186,1,4,1,1A Pro League,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p200059.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/200059.png?width=250,,,,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,229,RSC Anderlecht,https://drop-assets.ea.com/images/6fPz45ZIDQWOd7Lqv0GuZF/045eacfd4e3fade98ceca05cb12b6c60/l229.png,false,0,GK,Goalkeeper,defense,Defense,43,0,47,0,63,0,30,0,63,0,31,0,37,0,33,0,57,0,13,0,17,0,44,0,12,0,80,0,13,0,12,0,15,0,78,0,75,0,74,0,77,0,80,0,13,0,18,0,47,0,14,0,78,0,74,0,37,0,77,0,9,0,69,0,75,0,43,0,56,0,16,0,46,0,13,0,48,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212404,1354,77,Federico,Bernardeschi,,2/16/1994 12:00:00 AM,185,4,3,2,Serie A Enilive,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212404.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/212404.png?width=265,25,Striker,ST,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,189,Bologna,https://drop-assets.ea.com/images/46WRpnCKdCAJlQHuRwlxXF/a7ac6606d8a808d382d4dd5c484eb60e/l189.png,false,12,RM,Right Midfielder,midfielder,Midfielder,75,0,82,0,70,0,74,0,69,0,54,0,76,0,82,0,78,0,80,0,84,0,54,0,57,0,80,0,81,0,72,0,80,0,14,0,15,0,10,0,13,0,12,0,53,0,56,0,72,0,78,0,75,0,77,0,74,0,67,0,70,0,69,0,75,0,76,0,80,0,52,0,75,0,52,0,75,0,76,0,,23,Right Wing,RW,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,
